"","BillId","BillNumber","Biennium","LegalTitle","IntroducedDate","Sponsor","PrimeSponsorID","LongDescription","billUrl"
"99","HB 1054","1054","2017-18","AN ACT Relating to protecting youth from tobacco products and vapor products by increasing the minimum legal age of sale of tobacco and vapor products;","2017-01-09T00:00:00","(Harris)","15813","Concerning the age of individuals at which sale or distribution of tobacco and vapor products may be made.","http://app.leg.wa.gov/billsummary?BillNumber=1054&Year=2017&Initiative=false"
"100","SHB 1054","1054","2017-18","AN ACT Relating to protecting youth from tobacco products and vapor products by increasing the minimum legal age of sale of tobacco and vapor products;","2017-02-03T00:00:00","HCW(Harris)","15813","Concerning the age of individuals at which sale or distribution of tobacco and vapor products may be made.","http://app.leg.wa.gov/billsummary?BillNumber=1054&Year=2017&Initiative=false"
"101","E2SHB 1054","1054","2017-18","AN ACT Relating to protecting youth from tobacco products and vapor products by increasing the minimum legal age of sale of tobacco and vapor products;","2018-01-23T00:00:00","FIN(Harris)","15813","Protecting youth from tobacco products and vapor products by increasing the minimum legal age of sale of tobacco and vapor products.","http://app.leg.wa.gov/billsummary?BillNumber=1054&Year=2018&Initiative=false"
"102","HB 1054","1054","2017-18","AN ACT Relating to protecting youth from tobacco products and vapor products by increasing the minimum legal age of sale of tobacco and vapor products;","2017-01-09T00:00:00","(Harris)","15813","Concerning the age of individuals at which sale or distribution of tobacco and vapor products may be made.","http://app.leg.wa.gov/billsummary?BillNumber=1054&Year=2017&Initiative=false"
"103","SHB 1054","1054","2017-18","AN ACT Relating to protecting youth from tobacco products and vapor products by increasing the minimum legal age of sale of tobacco and vapor products;","2017-02-03T00:00:00","HCW(Harris)","15813","Concerning the age of individuals at which sale or distribution of tobacco and vapor products may be made.","http://app.leg.wa.gov/billsummary?BillNumber=1054&Year=2017&Initiative=false"
"104","E2SHB 1054","1054","2017-18","AN ACT Relating to protecting youth from tobacco products and vapor products by increasing the minimum legal age of sale of tobacco and vapor products;","2018-01-23T00:00:00","FIN(Harris)","15813","Protecting youth from tobacco products and vapor products by increasing the minimum legal age of sale of tobacco and vapor products.","http://app.leg.wa.gov/billsummary?BillNumber=1054&Year=2018&Initiative=false"
"105","HB 1055","1055","2017-18","AN ACT Relating to pro bono legal services for military service members, veterans, and their families;","2017-01-09T00:00:00","(Kilduff)","20753","Concerning pro bono legal services for military service members, veterans, and their families.","http://app.leg.wa.gov/billsummary?BillNumber=1055&Year=2017&Initiative=false"
"106","SHB 1055","1055","2017-18","AN ACT Relating to pro bono legal services for military service members, veterans, and their families;","2017-02-21T00:00:00","APP(Kilduff)","20753","Concerning pro bono legal services for military service members, veterans, and their families.","http://app.leg.wa.gov/billsummary?BillNumber=1055&Year=2017&Initiative=false"
"107","HB 1055","1055","2017-18","AN ACT Relating to pro bono legal services for military service members, veterans, and their families;","2017-01-09T00:00:00","(Kilduff)","20753","Concerning pro bono legal services for military service members, veterans, and their families.","http://app.leg.wa.gov/billsummary?BillNumber=1055&Year=2017&Initiative=false"
"108","SHB 1055","1055","2017-18","AN ACT Relating to pro bono legal services for military service members, veterans, and their families;","2017-02-21T00:00:00","APP(Kilduff)","20753","Concerning pro bono legal services for military service members, veterans, and their families.","http://app.leg.wa.gov/billsummary?BillNumber=1055&Year=2017&Initiative=false"
"109","HB 1056","1056","2017-18","AN ACT Relating to consumer protections for military service members on active duty;","2017-01-09T00:00:00","(Kilduff)","20753","Concerning consumer protections for military service members on active duty.","http://app.leg.wa.gov/billsummary?BillNumber=1056&Year=2017&Initiative=false"
"110","HB 1057","1057","2017-18","AN ACT Relating to providing information to students about education loans;","2017-01-09T00:00:00","(Orwall)","14205","Providing information to students about education loans.","http://app.leg.wa.gov/billsummary?BillNumber=1057&Year=2017&Initiative=false"
"111","SHB 1057","1057","2017-18","AN ACT Relating to providing information to students about education loans;","2017-02-14T00:00:00","HE(Orwall)","14205","Providing information to students about education loans.","http://app.leg.wa.gov/billsummary?BillNumber=1057&Year=2017&Initiative=false"
"112","HB 1057","1057","2017-18","AN ACT Relating to providing information to students about education loans;","2017-01-09T00:00:00","(Orwall)","14205","Providing information to students about education loans.","http://app.leg.wa.gov/billsummary?BillNumber=1057&Year=2017&Initiative=false"
"113","SHB 1057","1057","2017-18","AN ACT Relating to providing information to students about education loans;","2017-02-14T00:00:00","HE(Orwall)","14205","Providing information to students about education loans.","http://app.leg.wa.gov/billsummary?BillNumber=1057&Year=2017&Initiative=false"
"114","HB 1058","1058","2017-18","AN ACT Relating to court-ordered restitution;","2017-01-09T00:00:00","(MacEwen)","17221","Changing provisions relating to court-ordered restitution in certain criminal cases.","http://app.leg.wa.gov/billsummary?BillNumber=1058&Year=2017&Initiative=false"
"115","HB 1059","1059","2017-18","AN ACT Relating to delaying implementation of revisions to the school levy lid;","2017-01-09T00:00:00","(Lytton)","15818","Delaying implementation of revisions to the school levy lid.","http://app.leg.wa.gov/billsummary?BillNumber=1059&Year=2017&Initiative=false"
"116","SHB 1059","1059","2017-18","AN ACT Relating to delaying implementation of revisions to the school levy lid;","2017-01-12T00:00:00","APP(Lytton)","15818","Delaying implementation of revisions to the school levy lid.","http://app.leg.wa.gov/billsummary?BillNumber=1059&Year=2017&Initiative=false"
"117","HB 1059","1059","2017-18","AN ACT Relating to delaying implementation of revisions to the school levy lid;","2017-01-09T00:00:00","(Lytton)","15818","Delaying implementation of revisions to the school levy lid.","http://app.leg.wa.gov/billsummary?BillNumber=1059&Year=2017&Initiative=false"
"118","SHB 1059","1059","2017-18","AN ACT Relating to delaying implementation of revisions to the school levy lid;","2017-01-12T00:00:00","APP(Lytton)","15818","Delaying implementation of revisions to the school levy lid.","http://app.leg.wa.gov/billsummary?BillNumber=1059&Year=2017&Initiative=false"
"119","HB 1060","1060","2017-18","AN ACT Relating to the administration of marijuana to students for medical purposes;","2017-01-09T00:00:00","(Blake)","8317","Concerning the administration of marijuana to students for medical purposes.","http://app.leg.wa.gov/billsummary?BillNumber=1060&Year=2017&Initiative=false"
"120","SHB 1060","1060","2017-18","AN ACT Relating to the administration of marijuana to students for medical purposes;","2017-02-03T00:00:00","HCW(Blake)","8317","Concerning the administration of marijuana to students for medical purposes.","http://app.leg.wa.gov/billsummary?BillNumber=1060&Year=2017&Initiative=false"
"121","HB 1060","1060","2017-18","AN ACT Relating to the administration of marijuana to students for medical purposes;","2017-01-09T00:00:00","(Blake)","8317","Concerning the administration of marijuana to students for medical purposes.","http://app.leg.wa.gov/billsummary?BillNumber=1060&Year=2017&Initiative=false"
"122","SHB 1060","1060","2017-18","AN ACT Relating to the administration of marijuana to students for medical purposes;","2017-02-03T00:00:00","HCW(Blake)","8317","Concerning the administration of marijuana to students for medical purposes.","http://app.leg.wa.gov/billsummary?BillNumber=1060&Year=2017&Initiative=false"
"123","HB 1061","1061","2017-18","AN ACT Relating to collection agency transaction fees for processing electronic payments;","2017-01-09T00:00:00","(Stanford)","15809","Concerning collection agency transaction fees for processing electronic payments.","http://app.leg.wa.gov/billsummary?BillNumber=1061&Year=2017&Initiative=false"
"124","HB 1062","1062","2017-18","AN ACT Relating to calculating the benchmark rate for certain community residential services;","2017-01-09T00:00:00","(Lovick)","3476","Concerning determination of the benchmark rate in Snohomish county for certain community residential services.","http://app.leg.wa.gov/billsummary?BillNumber=1062&Year=2017&Initiative=false"
"125","HB 1063","1063","2017-18","AN ACT Relating to allowing federally recognized tribes with lands held in trust in a county that is west of the Cascade mountain range that borders Puget Sound with a population of at least one hundred eighteen thousand, but less than two hundred fifty thousand, persons to enter into agreements regarding fuel taxes;","2017-01-09T00:00:00","(Morris)","2144","Allowing federally recognized tribes with lands held in trust in a county that is west of the Cascade mountain range that borders Puget Sound with a population of at least one hundred eighteen thousand, but less than two hundred fifty thousand, persons to enter into agreements regarding fuel taxes.","http://app.leg.wa.gov/billsummary?BillNumber=1063&Year=2017&Initiative=false"
"126","SHB 1063","1063","2017-18","AN ACT Relating to allowing federally recognized tribes with lands held in trust in a county that is west of the Cascade mountain range that borders Puget Sound with a population of at least one hundred eighteen thousand, but less than two hundred fifty thousand, persons to enter into agreements regarding fuel taxes;","2018-02-01T00:00:00","CDHT(Morris)","2144","Allowing federally recognized tribes with lands held in trust in a county that is west of the Cascade mountain range that borders Puget Sound with a population of at least one hundred eighteen thousand, but less than two hundred fifty thousand, persons to enter into agreements regarding fuel taxes.","http://app.leg.wa.gov/billsummary?BillNumber=1063&Year=2018&Initiative=false"
"127","2SHB 1063","1063","2017-18","AN ACT Relating to allowing federally recognized tribes with lands held in trust in a county that is west of the Cascade mountain range that borders Puget Sound with a population of at least one hundred eighteen thousand, but less than two hundred fifty thousand, persons to enter into agreements regarding fuel taxes;","2018-02-06T00:00:00","TR(Morris)","2144","Allowing federally recognized tribes with lands held in trust in a county that is west of the Cascade mountain range that borders Puget Sound with a population of at least one hundred eighteen thousand, but less than two hundred fifty thousand, persons to enter into agreements regarding fuel taxes.","http://app.leg.wa.gov/billsummary?BillNumber=1063&Year=2018&Initiative=false"
